"Lon","Lat","Year","ANGE","PAVI","Total","Treatment","Model"
-96.61,39.11,918,5.714286,482.857167,488.571453,"Irrigation","LPJGUESS"
-96.61,39.11,919,15.238096,384.761924,400.00002,"Irrigation","LPJGUESS"
-96.61,39.11,920,25.714287,532.380979,558.095266,"Irrigation","LPJGUESS"
-96.61,39.11,921,40.952383,591.428601,632.380984,"Irrigation","LPJGUESS"
-96.61,39.11,922,31.428573,471.428595,502.857168,"Irrigation","LPJGUESS"
-96.61,39.11,923,35.238097,512.380978,548.571456,"Irrigation","LPJGUESS"
-96.61,39.11,924,24.761906,428.57145,454.285737,"Irrigation","LPJGUESS"
-96.61,39.11,925,10.476191,408.571449,418.095259,"Irrigation","LPJGUESS"
-96.61,39.11,926,5.714286,437.142879,442.857165,"Irrigation","LPJGUESS"
-96.61,39.11,927,3.809524,482.857167,486.666691,"Irrigation","LPJGUESS"
-96.61,39.11,928,1.904762,496.190501,498.095263,"Irrigation","LPJGUESS"
-96.61,39.11,929,0.952381,426.666688,426.666688,"Irrigation","LPJGUESS"
-96.61,39.11,930,0,425.714307,425.714307,"Irrigation","LPJGUESS"
-96.61,39.11,931,4.761905,583.809553,588.571458,"Irrigation","LPJGUESS"
-96.61,39.11,932,5.714286,482.857167,488.571453,"Irrigation","LPJGUESS"
-96.61,39.11,933,6.666667,445.714308,452.380975,"Irrigation","LPJGUESS"
-96.61,39.11,934,9.52381,527.619074,537.142884,"Irrigation","LPJGUESS"
-96.61,39.11,935,10.476191,429.523831,440.000022,"Irrigation","LPJGUESS"
-96.61,39.11,936,10.476191,433.333355,443.809546,"Irrigation","LPJGUESS"
-96.61,39.11,937,9.52381,454.285737,463.809547,"Irrigation","LPJGUESS"
-96.61,39.11,938,10.476191,442.857165,454.285737,"Irrigation","LPJGUESS"
-96.61,39.11,939,16.190477,513.333359,530.476217,"Irrigation","LPJGUESS"
-96.61,39.11,940,14.285715,500.000025,514.28574,"Irrigation","LPJGUESS"
-96.61,39.11,941,12.380953,358.095256,370.476209,"Irrigation","LPJGUESS"
-96.61,39.11,942,11.428572,463.809547,475.238119,"Irrigation","LPJGUESS"
-96.61,39.11,943,9.52381,468.571452,479.047643,"Irrigation","LPJGUESS"
-96.61,39.11,944,12.380953,586.666696,598.095268,"Irrigation","LPJGUESS"
-96.61,39.11,945,7.619048,514.28574,522.857169,"Irrigation","LPJGUESS"
-96.61,39.11,946,21.904763,398.095258,420.000021,"Irrigation","LPJGUESS"
-96.61,39.11,947,33.333335,490.476215,522.857169,"Irrigation","LPJGUESS"
-96.61,39.11,948,27.619049,451.428594,479.047643,"Irrigation","LPJGUESS"
-96.61,39.11,949,20.000001,407.619068,427.619069,"Irrigation","LPJGUESS"
-96.61,39.11,950,18.095239,484.761929,502.857168,"Irrigation","LPJGUESS"
-96.61,39.11,951,14.285715,441.904784,456.190499,"Irrigation","LPJGUESS"
-96.61,39.11,952,7.619048,386.666686,394.285734,"Irrigation","LPJGUESS"
-96.61,39.11,953,12.380953,607.619078,620.000031,"Irrigation","LPJGUESS"
-96.61,39.11,954,16.190477,418.095259,434.285736,"Irrigation","LPJGUESS"
-96.61,39.11,955,24.761906,504.76193,529.523836,"Irrigation","LPJGUESS"
-96.61,39.11,956,21.904763,538.095265,560.000028,"Irrigation","LPJGUESS"
-96.61,39.11,957,24.761906,522.857169,547.619075,"Irrigation","LPJGUESS"
-96.61,39.11,958,21.904763,391.428591,413.333354,"Irrigation","LPJGUESS"
-96.61,39.11,959,27.619049,394.285734,421.904783,"Irrigation","LPJGUESS"
-96.61,39.11,960,33.333335,441.904784,475.238119,"Irrigation","LPJGUESS"
-96.61,39.11,961,17.142858,365.714304,383.809543,"Irrigation","LPJGUESS"
-96.61,39.11,962,17.142858,497.142882,515.238121,"Irrigation","LPJGUESS"
-96.61,39.11,963,9.52381,441.904784,451.428594,"Irrigation","LPJGUESS"
-96.61,39.11,964,7.619048,418.095259,425.714307,"Irrigation","LPJGUESS"
-96.61,39.11,965,5.714286,475.238119,480.952405,"Irrigation","LPJGUESS"
-96.61,39.11,966,4.761905,376.190495,380.000019,"Irrigation","LPJGUESS"
-96.61,39.11,967,10.476191,508.571454,518.095264,"Irrigation","LPJGUESS"
-96.61,39.11,968,10.476191,471.428595,481.904786,"Irrigation","LPJGUESS"
-96.61,39.11,969,12.380953,520.952407,534.285741,"Irrigation","LPJGUESS"
-96.61,39.11,970,10.476191,448.571451,459.047642,"Irrigation","LPJGUESS"
-96.61,39.11,971,12.380953,637.142889,649.523842,"Irrigation","LPJGUESS"
-96.61,39.11,972,17.142858,379.047638,397.142877,"Irrigation","LPJGUESS"
-96.61,39.11,973,23.809525,494.285739,518.095264,"Irrigation","LPJGUESS"
-96.61,39.11,974,28.57143,481.904786,510.476216,"Irrigation","LPJGUESS"
-96.61,39.11,975,21.904763,464.761928,485.71431,"Irrigation","LPJGUESS"
-96.61,39.11,976,23.809525,584.761934,608.571459,"Irrigation","LPJGUESS"
-96.61,39.11,977,7.619048,333.33335,340.952398,"Irrigation","LPJGUESS"
-96.61,39.11,978,9.52381,474.285738,483.809548,"Irrigation","LPJGUESS"
-96.61,39.11,979,5.714286,540.952408,545.714313,"Irrigation","LPJGUESS"
-96.61,39.11,980,4.761905,389.523829,394.285734,"Irrigation","LPJGUESS"
-96.61,39.11,981,5.714286,612.380983,618.095269,"Irrigation","LPJGUESS"
-96.61,39.11,982,8.571429,494.285739,502.857168,"Irrigation","LPJGUESS"
-96.61,39.11,983,10.476191,523.80955,534.285741,"Irrigation","LPJGUESS"
-96.61,39.11,984,8.571429,380.000019,388.571448,"Irrigation","LPJGUESS"
-96.61,39.11,985,9.52381,454.285737,464.761928,"Irrigation","LPJGUESS"
-96.61,39.11,986,10.476191,484.761929,495.23812,"Irrigation","LPJGUESS"
-96.61,39.11,987,8.571429,487.619072,496.190501,"Irrigation","LPJGUESS"
-96.61,39.11,988,8.571429,381.904781,390.47621,"Irrigation","LPJGUESS"
-96.61,39.11,989,6.666667,371.42859,378.095257,"Irrigation","LPJGUESS"
-96.61,39.11,990,10.476191,581.904791,592.380982,"Irrigation","LPJGUESS"
-96.61,39.11,991,32.380954,539.047646,571.4286,"Irrigation","LPJGUESS"
-96.61,39.11,992,65.714289,364.761923,430.476212,"Irrigation","LPJGUESS"
-96.61,39.11,993,84.761909,458.095261,542.85717,"Irrigation","LPJGUESS"
-96.61,39.11,994,80.952385,464.761928,544.761932,"Irrigation","LPJGUESS"
-96.61,39.11,995,45.714288,405.714306,451.428594,"Irrigation","LPJGUESS"
-96.61,39.11,996,38.09524,407.619068,445.714308,"Irrigation","LPJGUESS"
-96.61,39.11,997,21.904763,438.09526,460.000023,"Irrigation","LPJGUESS"
-96.61,39.11,998,9.52381,520.000026,529.523836,"Irrigation","LPJGUESS"
-96.61,39.11,999,7.619048,483.809548,490.476215,"Irrigation","LPJGUESS"
-96.61,39.11,1000,11.428572,517.142883,528.571455,"Irrigation","LPJGUESS"
-96.61,39.11,1001,15.238096,377.142876,393.333353,"Irrigation","LPJGUESS"
-96.61,39.11,1002,19.04762,473.333357,492.380977,"Irrigation","LPJGUESS"
-96.61,39.11,1003,21.904763,553.333361,576.190505,"Irrigation","LPJGUESS"
-96.61,39.11,1004,12.380953,431.428593,443.809546,"Irrigation","LPJGUESS"
-96.61,39.11,1005,13.333334,448.571451,460.952404,"Irrigation","LPJGUESS"
-96.61,39.11,1006,13.333334,520.952407,534.285741,"Irrigation","LPJGUESS"
-96.61,39.11,1007,13.333334,512.380978,525.714312,"Irrigation","LPJGUESS"
-96.61,39.11,1008,9.52381,463.809547,473.333357,"Irrigation","LPJGUESS"
-96.61,39.11,1009,10.476191,400.00002,410.476211,"Irrigation","LPJGUESS"
-96.61,39.11,1010,12.380953,475.238119,487.619072,"Irrigation","LPJGUESS"
-96.61,39.11,1011,12.380953,412.380973,424.761926,"Irrigation","LPJGUESS"
-96.61,39.11,1012,16.190477,457.14288,473.333357,"Irrigation","LPJGUESS"
-96.61,39.11,1013,18.095239,496.190501,514.28574,"Irrigation","LPJGUESS"
-96.61,39.11,1014,12.380953,460.952404,473.333357,"Irrigation","LPJGUESS"
-96.61,39.11,1015,15.238096,582.857172,598.095268,"Irrigation","LPJGUESS"
-96.61,39.11,1016,18.095239,574.285743,592.380982,"Irrigation","LPJGUESS"
-96.61,39.11,1017,11.428572,471.428595,482.857167,"Irrigation","LPJGUESS"
-96.61,39.11,1018,10.476191,478.095262,488.571453,"Irrigation","LPJGUESS"
-96.61,39.11,1019,11.428572,566.666695,578.095267,"Irrigation","LPJGUESS"
-96.61,39.11,1020,12.380953,510.476216,522.857169,"Irrigation","LPJGUESS"
-96.61,39.11,1021,6.666667,427.619069,433.333355,"Irrigation","LPJGUESS"
-96.61,39.11,1022,4.761905,419.04764,423.809545,"Irrigation","LPJGUESS"
-96.61,39.11,1023,6.666667,511.428597,518.095264,"Irrigation","LPJGUESS"
-96.61,39.11,1024,6.666667,478.095262,483.809548,"Irrigation","LPJGUESS"
-96.61,39.11,1025,6.666667,472.380976,480.000024,"Irrigation","LPJGUESS"
-96.61,39.11,1026,12.380953,538.095265,550.476218,"Irrigation","LPJGUESS"
-96.61,39.11,1027,14.285715,560.952409,575.238124,"Irrigation","LPJGUESS"
-96.61,39.11,1028,6.666667,406.666687,413.333354,"Irrigation","LPJGUESS"
-96.61,39.11,1029,10.476191,434.285736,443.809546,"Irrigation","LPJGUESS"
-96.61,39.11,1030,9.52381,522.857169,532.380979,"Irrigation","LPJGUESS"
-96.61,39.11,1031,4.761905,412.380973,416.190497,"Irrigation","LPJGUESS"
-96.61,39.11,1032,5.714286,445.714308,451.428594,"Irrigation","LPJGUESS"
-96.61,39.11,1033,7.619048,469.523833,478.095262,"Irrigation","LPJGUESS"
-96.61,39.11,1034,10.476191,339.047636,349.523827,"Irrigation","LPJGUESS"
-96.61,39.11,1035,17.142858,457.14288,474.285738,"Irrigation","LPJGUESS"
-96.61,39.11,1036,23.809525,626.666698,651.428604,"Irrigation","LPJGUESS"
-96.61,39.11,1037,19.04762,401.904782,420.952402,"Irrigation","LPJGUESS"
-96.61,39.11,1038,16.190477,463.809547,480.000024,"Irrigation","LPJGUESS"
-96.61,39.11,1039,8.571429,492.380977,501.904787,"Irrigation","LPJGUESS"
-96.61,39.11,1040,4.761905,518.095264,522.857169,"Irrigation","LPJGUESS"
-96.61,39.11,1041,2.857143,498.095263,500.000025,"Irrigation","LPJGUESS"
-96.61,39.11,1042,1.904762,417.142878,419.04764,"Irrigation","LPJGUESS"
-96.61,39.11,1043,4.761905,573.333362,578.095267,"Irrigation","LPJGUESS"
-96.61,39.11,1044,6.666667,519.047645,525.714312,"Irrigation","LPJGUESS"
-96.61,39.11,1045,12.380953,481.904786,494.285739,"Irrigation","LPJGUESS"
-96.61,39.11,1046,16.190477,432.380974,448.571451,"Irrigation","LPJGUESS"
-96.61,39.11,1047,19.04762,458.095261,476.1905,"Irrigation","LPJGUESS"
-96.61,39.11,1048,22.857144,419.04764,441.904784,"Irrigation","LPJGUESS"
-96.61,39.11,1049,24.761906,412.380973,437.142879,"Irrigation","LPJGUESS"
-96.61,39.11,1050,25.714287,515.238121,540.952408,"Irrigation","LPJGUESS"
-96.61,39.11,1051,15.238096,403.809544,419.04764,"Irrigation","LPJGUESS"
-96.61,39.11,1052,15.238096,510.476216,526.666693,"Irrigation","LPJGUESS"
-96.61,39.11,1053,23.809525,405.714306,429.523831,"Irrigation","LPJGUESS"
-96.61,39.11,1054,37.142859,519.047645,556.190504,"Irrigation","LPJGUESS"
-96.61,39.11,1055,28.57143,392.380972,421.904783,"Irrigation","LPJGUESS"
-96.61,39.11,1056,28.57143,434.285736,462.857166,"Irrigation","LPJGUESS"
-96.61,39.11,1057,33.333335,424.761926,458.095261,"Irrigation","LPJGUESS"
-96.61,39.11,1058,34.285716,374.285733,408.571449,"Irrigation","LPJGUESS"
-96.61,39.11,1059,32.380954,405.714306,438.09526,"Irrigation","LPJGUESS"
-96.61,39.11,1060,50.476193,599.047649,649.523842,"Irrigation","LPJGUESS"
-96.61,39.11,1061,36.190478,361.90478,398.095258,"Irrigation","LPJGUESS"
-96.61,39.11,1062,19.04762,429.523831,448.571451,"Irrigation","LPJGUESS"
-96.61,39.11,1063,13.333334,415.238116,428.57145,"Irrigation","LPJGUESS"
-96.61,39.11,1064,11.428572,458.095261,469.523833,"Irrigation","LPJGUESS"
-96.61,39.11,1065,7.619048,466.66669,474.285738,"Irrigation","LPJGUESS"
-96.61,39.11,1066,8.571429,432.380974,440.000022,"Irrigation","LPJGUESS"
-96.61,39.11,1067,13.333334,497.142882,510.476216,"Irrigation","LPJGUESS"
-96.61,39.11,1068,8.571429,411.428592,420.000021,"Irrigation","LPJGUESS"
-96.61,39.11,1069,8.571429,463.809547,473.333357,"Irrigation","LPJGUESS"
-96.61,39.11,1070,10.476191,574.285743,585.714315,"Irrigation","LPJGUESS"
-96.61,39.11,1071,5.714286,380.9524,387.619067,"Irrigation","LPJGUESS"
-96.61,39.11,1072,5.714286,504.76193,510.476216,"Irrigation","LPJGUESS"
-96.61,39.11,1073,8.571429,495.23812,503.809549,"Irrigation","LPJGUESS"
-96.61,39.11,1074,9.52381,467.619071,476.1905,"Irrigation","LPJGUESS"
-96.61,39.11,1075,14.285715,481.904786,495.23812,"Irrigation","LPJGUESS"
-96.61,39.11,1076,16.190477,463.809547,480.000024,"Irrigation","LPJGUESS"
-96.61,39.11,1077,16.190477,459.047642,475.238119,"Irrigation","LPJGUESS"
-96.61,39.11,1078,17.142858,539.047646,556.190504,"Irrigation","LPJGUESS"
-96.61,39.11,1079,12.380953,460.952404,473.333357,"Irrigation","LPJGUESS"
-96.61,39.11,1080,10.476191,529.523836,540.952408,"Irrigation","LPJGUESS"
-96.61,39.11,1081,8.571429,406.666687,416.190497,"Irrigation","LPJGUESS"
-96.61,39.11,1082,8.571429,556.190504,564.761933,"Irrigation","LPJGUESS"
-96.61,39.11,1083,4.761905,473.333357,479.047643,"Irrigation","LPJGUESS"
-96.61,39.11,1084,15.238096,441.904784,457.14288,"Irrigation","LPJGUESS"
-96.61,39.11,1085,19.04762,459.047642,478.095262,"Irrigation","LPJGUESS"
-96.61,39.11,1086,23.809525,565.714314,590.47622,"Irrigation","LPJGUESS"
-96.61,39.11,1087,18.095239,407.619068,425.714307,"Irrigation","LPJGUESS"
-96.61,39.11,1088,15.238096,430.476212,444.761927,"Irrigation","LPJGUESS"
-96.61,39.11,1089,15.238096,443.809546,458.095261,"Irrigation","LPJGUESS"
-96.61,39.11,1090,11.428572,455.238118,465.714309,"Irrigation","LPJGUESS"
-96.61,39.11,1091,9.52381,473.333357,482.857167,"Irrigation","LPJGUESS"
-96.61,39.11,1092,10.476191,485.71431,496.190501,"Irrigation","LPJGUESS"
-96.61,39.11,1093,14.285715,454.285737,468.571452,"Irrigation","LPJGUESS"
-96.61,39.11,1094,12.380953,392.380972,404.761925,"Irrigation","LPJGUESS"
-96.61,39.11,1095,17.142858,455.238118,472.380976,"Irrigation","LPJGUESS"
-96.61,39.11,1096,22.857144,571.4286,594.285744,"Irrigation","LPJGUESS"
-96.61,39.11,1097,22.857144,406.666687,429.523831,"Irrigation","LPJGUESS"
-96.61,39.11,1098,26.666668,463.809547,490.476215,"Irrigation","LPJGUESS"
-96.61,39.11,1099,33.333335,578.095267,610.476221,"Irrigation","LPJGUESS"
-96.61,39.11,1100,24.761906,503.809549,528.571455,"Irrigation","LPJGUESS"
-96.61,39.11,1101,25.714287,476.1905,501.904787,"Irrigation","LPJGUESS"
-96.61,39.11,1102,17.142858,412.380973,429.523831,"Irrigation","LPJGUESS"
-96.61,39.11,1103,13.333334,409.52383,422.857164,"Irrigation","LPJGUESS"
-96.61,39.11,1104,11.428572,485.71431,497.142882,"Irrigation","LPJGUESS"
-96.61,39.11,1105,8.571429,463.809547,472.380976,"Irrigation","LPJGUESS"
-96.61,39.11,1106,7.619048,395.238115,402.857163,"Irrigation","LPJGUESS"
-96.61,39.11,1107,4.761905,393.333353,398.095258,"Irrigation","LPJGUESS"
-96.61,39.11,1108,3.809524,550.476218,554.285742,"Irrigation","LPJGUESS"
-96.61,39.11,1109,20.000001,421.904783,441.904784,"Irrigation","LPJGUESS"
-96.61,39.11,1110,28.57143,482.857167,510.476216,"Irrigation","LPJGUESS"
-96.61,39.11,1111,26.666668,475.238119,501.904787,"Irrigation","LPJGUESS"
-96.61,39.11,1112,24.761906,360.952399,385.714305,"Irrigation","LPJGUESS"
-96.61,39.11,1113,25.714287,385.714305,411.428592,"Irrigation","LPJGUESS"
-96.61,39.11,1114,19.04762,391.428591,410.476211,"Irrigation","LPJGUESS"
-96.61,39.11,1115,19.04762,499.047644,518.095264,"Irrigation","LPJGUESS"
-96.61,39.11,1116,11.428572,555.238123,566.666695,"Irrigation","LPJGUESS"
-96.61,39.11,1117,5.714286,476.1905,481.904786,"Irrigation","LPJGUESS"
-96.61,39.11,1118,1.904762,401.904782,403.809544,"Irrigation","LPJGUESS"
-96.61,39.11,1119,4.761905,449.523832,454.285737,"Irrigation","LPJGUESS"
-96.61,39.11,1120,6.666667,497.142882,504.76193,"Irrigation","LPJGUESS"
-96.61,39.11,1121,10.476191,446.666689,457.14288,"Irrigation","LPJGUESS"
-96.61,39.11,1122,16.190477,574.285743,591.428601,"Irrigation","LPJGUESS"
-96.61,39.11,1123,14.285715,553.333361,567.619076,"Irrigation","LPJGUESS"
-96.61,39.11,1124,9.52381,429.523831,439.047641,"Irrigation","LPJGUESS"
-96.61,39.11,1125,9.52381,541.904789,551.428599,"Irrigation","LPJGUESS"
-96.61,39.11,1126,5.714286,460.952404,467.619071,"Irrigation","LPJGUESS"
-96.61,39.11,1127,2.857143,479.047643,481.904786,"Irrigation","LPJGUESS"
-96.61,39.11,1128,3.809524,487.619072,492.380977,"Irrigation","LPJGUESS"
-96.61,39.11,1129,4.761905,454.285737,458.095261,"Irrigation","LPJGUESS"
-96.61,39.11,1130,4.761905,651.428604,656.190509,"Irrigation","LPJGUESS"
-96.61,39.11,1131,2.857143,469.523833,471.428595,"Irrigation","LPJGUESS"
-96.61,39.11,1132,6.666667,495.23812,501.904787,"Irrigation","LPJGUESS"
-96.61,39.11,1133,5.714286,401.904782,407.619068,"Irrigation","LPJGUESS"
-96.61,39.11,1134,6.666667,514.28574,520.000026,"Irrigation","LPJGUESS"
-96.61,39.11,1135,7.619048,402.857163,410.476211,"Irrigation","LPJGUESS"
-96.61,39.11,1136,11.428572,469.523833,480.952405,"Irrigation","LPJGUESS"
-96.61,39.11,1137,14.285715,494.285739,508.571454,"Irrigation","LPJGUESS"
-96.61,39.11,1138,17.142858,593.333363,610.476221,"Irrigation","LPJGUESS"
-96.61,39.11,1139,18.095239,625.714317,643.809556,"Irrigation","LPJGUESS"
-96.61,39.11,1140,16.190477,511.428597,527.619074,"Irrigation","LPJGUESS"
-96.61,39.11,1141,13.333334,526.666693,540.000027,"Irrigation","LPJGUESS"
-96.61,39.11,1142,8.571429,453.333356,461.904785,"Irrigation","LPJGUESS"
-96.61,39.11,1143,10.476191,466.66669,477.142881,"Irrigation","LPJGUESS"
-96.61,39.11,1144,9.52381,502.857168,512.380978,"Irrigation","LPJGUESS"
-96.61,39.11,1145,5.714286,480.952405,486.666691,"Irrigation","LPJGUESS"
-96.61,39.11,1146,12.380953,506.666692,518.095264,"Irrigation","LPJGUESS"
-96.61,39.11,1147,11.428572,462.857166,474.285738,"Irrigation","LPJGUESS"
-96.61,39.11,1148,9.52381,468.571452,478.095262,"Irrigation","LPJGUESS"
-96.61,39.11,1149,7.619048,502.857168,511.428597,"Irrigation","LPJGUESS"
-96.61,39.11,1150,6.666667,580.000029,587.619077,"Irrigation","LPJGUESS"
-96.61,39.11,1151,4.761905,489.523834,495.23812,"Irrigation","LPJGUESS"
-96.61,39.11,1152,11.428572,460.952404,471.428595,"Irrigation","LPJGUESS"
